T_K,P_GPa,x_B,k,S_cc,a,b,S_cc0
1500,10,0.4000,1.2700,6.475034e-02,4.245353e-02,2.368390e-17,4.245353e-02
1500,10,0.4000,1.2800,7.814663e-02,4.245353e-02,2.368390e-17,4.245353e-02
1500,10,0.4000,1.3100,1.066247e-01,4.245353e-02,2.368390e-17,4.245353e-02
1500,10,0.4000,1.3300,7.349210e-02,4.245353e-02,2.368390e-17,4.245353e-02
1500,10,0.4000,1.3600,1.021062e-01,4.245353e-02,2.368390e-17,4.245353e-02
1500,10,0.4000,1.4000,1.161266e-01,4.245353e-02,2.368390e-17,4.245353e-02
1500,10,0.4000,1.4500,7.958019e-02,4.245353e-02,2.368390e-17,4.245353e-02
1500,10,0.4000,1.4600,1.243963e-01,4.245353e-02,2.368390e-17,4.245353e-02
1500,10,0.4000,1.5000,1.282352e-01,4.245353e-02,2.368390e-17,4.245353e-02
1500,10,0.4000,1.5100,1.009395e-01,4.245353e-02,2.368390e-17,4.245353e-02
1500,10,0.4000,1.5200,8.276049e-02,4.245353e-02,2.368390e-17,4.245353e-02
1500,10,0.4000,1.5500,1.059970e-01,4.245353e-02,2.368390e-17,4.245353e-02
1500,10,0.4000,1.5600,1.659034e-01,4.245353e-02,2.368390e-17,4.245353e-02
1500,10,0.4000,1.5800,2.920732e-01,4.245353e-02,2.368390e-17,4.245353e-02
1500,10,0.4000,1.6000,1.587171e-01,4.245353e-02,2.368390e-17,4.245353e-02
1500,10,0.4000,1.6100,2.461918e-01,4.245353e-02,2.368390e-17,4.245353e-02
1500,10,0.4000,1.6200,1.435897e-01,4.245353e-02,2.368390e-17,4.245353e-02
1500,10,0.4000,1.6300,1.460718e-01,4.245353e-02,2.368390e-17,4.245353e-02
1500,10,0.4000,1.6400,1.779359e-01,4.245353e-02,2.368390e-17,4.245353e-02
1500,10,0.4000,1.6500,1.884920e-01,4.245353e-02,2.368390e-17,4.245353e-02
1500,10,0.4000,1.6700,1.509961e-01,4.245353e-02,2.368390e-17,4.245353e-02
1500,10,0.4000,1.6800,3.172113e-01,4.245353e-02,2.368390e-17,4.245353e-02
1500,10,0.4000,1.7000,1.350184e-01,4.245353e-02,2.368390e-17,4.245353e-02
1500,10,0.4000,1.7100,1.786657e-01,4.245353e-02,2.368390e-17,4.245353e-02
1500,10,0.4000,1.7200,2.402315e-01,4.245353e-02,2.368390e-17,4.245353e-02
1500,10,0.4000,1.7400,2.322596e-01,4.245353e-02,2.368390e-17,4.245353e-02
1500,10,0.4000,1.7500,2.672678e-01,4.245353e-02,2.368390e-17,4.245353e-02
1500,10,0.4000,1.7600,1.759340e-01,4.245353e-02,2.368390e-17,4.245353e-02
1500,10,0.4000,1.7900,2.978644e-01,4.245353e-02,2.368390e-17,4.245353e-02
1500,10,0.4000,1.8300,1.765099e-01,4.245353e-02,2.368390e-17,4.245353e-02
1500,10,0.4000,1.8400,1.850924e-01,4.245353e-02,2.368390e-17,4.245353e-02
1500,10,0.4000,1.8900,3.890034e-01,4.245353e-02,2.368390e-17,4.245353e-02
1500,10,0.4000,1.9000,3.222744e-01,4.245353e-02,2.368390e-17,4.245353e-02
1500,10,0.4000,1.9300,2.661975e-01,4.245353e-02,2.368390e-17,4.245353e-02
1500,10,0.4000,1.9400,4.083998e-01,4.245353e-02,2.368390e-17,4.245353e-02
1500,10,0.4000,1.9600,2.901730e-01,4.245353e-02,2.368390e-17,4.245353e-02
1500,10,0.4000,2.0000,3.405957e-01,4.245353e-02,2.368390e-17,4.245353e-02
1500,10,0.4000,2.0100,2.698731e-01,4.245353e-02,2.368390e-17,4.245353e-02
1500,10,0.4000,2.0400,3.126481e-01,4.245353e-02,2.368390e-17,4.245353e-02
1500,10,0.4000,2.0600,4.116498e-01,4.245353e-02,2.368390e-17,4.245353e-02
1500,10,0.4000,2.0700,3.290147e-01,4.245353e-02,2.368390e-17,4.245353e-02
1500,10,0.4000,2.1000,5.570460e-01,4.245353e-02,2.368390e-17,4.245353e-02
1500,10,0.4000,2.1100,2.480270e-01,4.245353e-02,2.368390e-17,4.245353e-02
1500,10,0.4000,2.1300,3.055060e-01,4.245353e-02,2.368390e-17,4.245353e-02
1500,10,0.4000,2.1400,3.613344e-01,4.245353e-02,2.368390e-17,4.245353e-02
1500,10,0.4000,2.1600,3.079130e-01,4.245353e-02,2.368390e-17,4.245353e-02
1500,10,0.4000,2.1700,4.154004e-01,4.245353e-02,2.368390e-17,4.245353e-02
1500,10,0.4000,2.2000,4.624313e-01,4.245353e-02,2.368390e-17,4.245353e-02
1500,10,0.4000,2.2200,5.672086e-01,4.245353e-02,2.368390e-17,4.245353e-02
1500,10,0.4000,2.2300,4.798525e-01,4.245353e-02,2.368390e-17,4.245353e-02
1500,10,0.4000,2.2400,4.826707e-01,4.245353e-02,2.368390e-17,4.245353e-02
1500,10,0.4000,2.2500,3.984419e-01,4.245353e-02,2.368390e-17,4.245353e-02
1500,10,0.4000,2.2600,5.192170e-01,4.245353e-02,2.368390e-17,4.245353e-02
1500,10,0.4000,2.2800,5.573204e-01,4.245353e-02,2.368390e-17,4.245353e-02
1500,10,0.4000,2.3400,5.138546e-01,4.245353e-02,2.368390e-17,4.245353e-02
1500,10,0.4000,2.3500,3.838418e-01,4.245353e-02,2.368390e-17,4.245353e-02
1500,10,0.4000,2.3800,2.681421e-01,4.245353e-02,2.368390e-17,4.245353e-02
1500,10,0.4000,2.4000,3.883057e-01,4.245353e-02,2.368390e-17,4.245353e-02
1500,10,0.4000,2.4200,3.930556e-01,4.245353e-02,2.368390e-17,4.245353e-02
1500,10,0.4000,2.4500,5.657549e-01,4.245353e-02,2.368390e-17,4.245353e-02
1500,10,0.4000,2.4800,4.182626e-01,4.245353e-02,2.368390e-17,4.245353e-02
1500,10,0.4000,2.5000,5.509382e-01,4.245353e-02,2.368390e-17,4.245353e-02
1500,10,0.4000,2.5400,3.177151e-01,4.245353e-02,2.368390e-17,4.245353e-02
1500,10,0.4000,2.5700,3.920660e-01,4.245353e-02,2.368390e-17,4.245353e-02
1500,10,0.4000,2.6200,3.554424e-01,4.245353e-02,2.368390e-17,4.245353e-02
1500,10,0.4000,2.6300,3.377750e-01,4.245353e-02,2.368390e-17,4.245353e-02
1500,10,0.4000,2.6400,2.348319e-01,4.245353e-02,2.368390e-17,4.245353e-02
1500,10,0.4000,2.6600,4.221364e-01,4.245353e-02,2.368390e-17,4.245353e-02
1500,10,0.4000,2.6700,4.311407e-01,4.245353e-02,2.368390e-17,4.245353e-02
1500,10,0.4000,2.7200,2.679392e-01,4.245353e-02,2.368390e-17,4.245353e-02
1500,10,0.4000,2.8100,2.223274e-01,4.245353e-02,2.368390e-17,4.245353e-02
1500,10,0.4000,2.8400,3.585211e-01,4.245353e-02,2.368390e-17,4.245353e-02
1500,10,0.4000,3.0000,2.532293e-01,4.245353e-02,2.368390e-17,4.245353e-02
1500,10,0.5000,0.3800,3.725613e-02,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,0.4300,2.874471e-02,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,0.4500,3.734456e-02,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,0.5700,5.127462e-02,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,0.5900,3.317989e-02,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,0.6200,2.123669e-02,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,0.7300,4.180296e-02,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,0.7600,2.695085e-02,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,0.8600,6.753842e-02,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,0.8700,4.794372e-02,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,0.8800,4.496656e-02,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,0.9000,4.432555e-02,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,0.9400,4.013479e-02,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,0.9700,5.857465e-02,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,0.9800,4.474847e-02,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,0.9900,4.492031e-02,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,1.0400,5.203058e-02,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,1.0600,6.175908e-02,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,1.1300,5.507345e-02,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,1.1500,4.860240e-02,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,1.1700,6.541656e-02,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,1.2100,7.815495e-02,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,1.2200,7.101625e-02,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,1.2300,7.666752e-02,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,1.2400,6.426427e-02,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,1.2500,6.633914e-02,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,1.2900,7.480367e-02,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,1.3000,8.297980e-02,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,1.3400,7.700333e-02,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,1.3500,1.049481e-01,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,1.3700,7.092687e-02,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,1.4000,9.064351e-02,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,1.4100,1.074758e-01,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,1.4200,7.866190e-02,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,1.4300,9.705801e-02,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,1.4500,8.789765e-02,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,1.4600,1.068493e-01,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,1.4900,8.812805e-02,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,1.5000,1.291564e-01,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,1.5100,1.170157e-01,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,1.5400,1.507978e-01,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,1.5700,1.274957e-01,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,1.5800,9.613890e-02,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,1.6000,1.465575e-01,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,1.6200,1.248657e-01,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,1.6400,2.015662e-01,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,1.6800,2.128205e-01,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,1.7200,2.133592e-01,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,1.7300,2.144938e-01,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,1.7400,1.889308e-01,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,1.7500,2.194369e-01,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,1.7600,2.279689e-01,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,1.7700,1.773486e-01,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,1.7800,2.277909e-01,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,1.7900,2.693430e-01,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,1.8000,2.432111e-01,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,1.8100,2.569592e-01,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,1.8200,2.793386e-01,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,1.8300,2.712987e-01,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,1.8400,1.794376e-01,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,1.8700,2.873394e-01,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,1.8800,3.557714e-01,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,1.9000,3.663544e-01,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,1.9400,3.338218e-01,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,1.9500,3.246956e-01,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,1.9600,2.689316e-01,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,1.9800,4.674997e-01,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,1.9900,4.199948e-01,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,2.0100,3.850702e-01,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,2.0200,4.764952e-01,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,2.0300,4.157425e-01,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,2.0400,4.598499e-01,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,2.0700,4.192516e-01,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,2.0900,4.354791e-01,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,2.1100,4.077209e-01,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,2.1200,4.406195e-01,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,2.1300,4.361987e-01,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,2.1600,4.422112e-01,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,2.1800,4.632848e-01,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,2.1900,5.085663e-01,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,2.2000,4.929987e-01,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,2.2100,3.452073e-01,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,2.2200,6.115528e-01,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,2.2400,6.045741e-01,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,2.2500,3.779094e-01,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,2.2900,3.014603e-01,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,2.3000,5.754565e-01,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,2.3200,4.438190e-01,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,2.3400,5.808947e-01,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,2.3500,5.009333e-01,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,2.3800,4.212561e-01,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,2.4000,4.319516e-01,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,2.4600,4.936063e-01,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,2.4900,4.441153e-01,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,2.5000,3.795342e-01,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,2.5200,4.519926e-01,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,2.6000,3.955300e-01,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,2.6600,4.673455e-01,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,2.6800,3.130077e-01,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,2.7400,3.913494e-01,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.5000,2.9100,2.621199e-01,3.634932e-02,3.949517e-14,3.634932e-02
1500,10,0.6000,0.3800,6.260214e-02,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,0.4400,4.878546e-02,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,0.4600,2.758142e-02,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,0.5800,6.668498e-02,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,0.6000,3.827743e-02,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,0.6400,3.865638e-02,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,0.7400,5.569802e-02,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,0.7600,5.888240e-02,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,0.8800,7.174934e-02,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,0.8900,5.810022e-02,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,0.9200,6.354916e-02,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,0.9600,4.951766e-02,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,0.9900,6.571109e-02,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,1.0200,5.760242e-02,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,1.0600,6.890234e-02,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,1.0900,6.379763e-02,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,1.1400,5.749066e-02,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,1.1600,7.479689e-02,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,1.1900,6.786766e-02,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,1.2300,8.655665e-02,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,1.2500,8.473335e-02,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,1.2700,8.657781e-02,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,1.3100,8.856925e-02,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,1.3200,9.666233e-02,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,1.3300,9.443701e-02,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,1.3700,9.277832e-02,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,1.3800,9.554254e-02,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,1.4000,9.402533e-02,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,1.4300,1.075313e-01,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,1.4400,1.112528e-01,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,1.4500,1.025577e-01,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,1.4700,1.217936e-01,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,1.4800,1.129585e-01,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,1.5000,1.175581e-01,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,1.5100,1.351994e-01,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,1.5200,1.629723e-01,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,1.5300,1.274650e-01,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,1.5800,1.601113e-01,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,1.5900,1.403027e-01,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,1.6100,1.627444e-01,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,1.6300,1.744351e-01,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,1.6400,1.479860e-01,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,1.6500,1.885410e-01,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,1.6800,1.583592e-01,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,1.7100,1.756642e-01,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,1.7500,1.954973e-01,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,1.7600,1.802694e-01,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,1.7800,2.468570e-01,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,1.7900,2.318224e-01,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,1.8000,2.254841e-01,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,1.8100,2.519849e-01,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,1.8200,2.457618e-01,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,1.8400,2.610073e-01,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,1.8600,2.443757e-01,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,1.8800,2.805369e-01,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,1.8900,2.821479e-01,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,1.9100,2.529131e-01,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,1.9200,3.518436e-01,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,1.9300,3.333566e-01,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,1.9400,3.931546e-01,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,1.9700,3.383587e-01,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,1.9800,3.712426e-01,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,1.9900,3.113613e-01,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,2.0000,3.492736e-01,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,2.0200,3.568884e-01,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,2.0400,4.149290e-01,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,2.0500,4.111396e-01,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,2.0600,4.545192e-01,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,2.0700,3.913213e-01,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,2.1000,4.060989e-01,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,2.1200,4.223759e-01,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,2.1500,5.438780e-01,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,2.1700,4.158650e-01,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,2.1800,4.451822e-01,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,2.2100,4.500677e-01,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,2.2200,4.997399e-01,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,2.2300,5.365323e-01,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,2.2400,5.264162e-01,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,2.2600,4.698138e-01,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,2.2700,4.578561e-01,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,2.2900,4.986462e-01,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,2.3300,5.251180e-01,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,2.3400,4.624895e-01,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,2.3600,5.083339e-01,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,2.3700,5.679113e-01,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,2.3900,4.663962e-01,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,2.4300,3.320693e-01,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,2.4400,3.986513e-01,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,2.5000,3.957431e-01,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,2.5100,3.643868e-01,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,2.5300,3.723791e-01,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,2.5400,4.277030e-01,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,2.5500,3.967180e-01,5.056294e-02,2.487561e-11,5.056294e-02
1500,10,0.6000,2.5700,3.932142e-01,5.056294e-02,2.487561e-11,5.056294e-02
