frame,timestep,group,system,region,element,n_atoms,target_z,z_tolerance,msd,msd_x,msd_y,msd_z,drift_x,drift_y,drift_z
3369,336900,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,12.75706152306685,3.988457710793832,7.529575391045085,1.239028421227936,-0.007169319692310161,-0.001292528676835047,0.06789430372593941
3370,337000,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,12.80347481069981,4.122085851051397,7.406748174459565,1.274640785188849,-0.007028710662469351,-0.001266888498212992,0.06656891046544189
3371,337100,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,12.94616813561514,4.27806191647363,7.389799901821109,1.278306317320406,-0.008848164756443566,-0.001591880496162545,0.08370361026038964
3372,337200,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,12.5834010922703,4.053439441785099,7.352268875159851,1.177692775325354,-0.009119645971330748,-0.001639588493375754,0.08626634464311422
3373,337300,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,12.50597493897785,3.899765600453192,7.50054859135685,1.105660747167809,-0.007525831552943174,-0.001355505352584885,0.07124710736690787
3374,337400,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,12.85350178984828,3.911718807475689,7.829501365809747,1.112281616562848,-0.006801785087564127,-0.001226212611088684,0.0644338645708622
3375,337500,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,12.8781014695782,4.257886861203805,7.470778230693576,1.149436377680822,-0.007707704650330882,-0.001387882945413921,0.07296309705976611
3376,337600,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,13.37864591321707,4.358407820224918,7.926999585086285,1.09323850790587,-0.008555342957355272,-0.00153895123351333,0.08094637956689255
3377,337700,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,12.7351770264611,4.159589770881564,7.423188718329203,1.15239853725033,-0.00801298633545322,-0.001443096193181503,0.0758333416807524
3378,337800,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,12.78215405800222,4.353490981890006,7.305910571217725,1.122752504894492,-0.007149132217724841,-0.001288209965800036,0.06770149656541591
3379,337900,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,12.8205242895709,4.122215557226436,7.61781125798536,1.080497474359102,-0.007437263392928273,-0.001340831546681187,0.07041567733901744
3380,338000,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,13.14008359710147,4.111740484362934,7.89908271448452,1.129260398254017,-0.008189274423726189,-0.001474224523178691,0.07749972240563707
3381,338100,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,12.96195894411712,4.332492963250556,7.465968694473854,1.163497286392714,-0.007808535210825696,-0.001405415825432854,0.07391754731172995
3382,338200,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,13.19888219477683,4.38280526250785,7.628593963754381,1.1874829685146,-0.007347972357967691,-0.001324803409675113,0.0695752790213966
3383,338300,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,12.88090533287845,4.094140067468014,7.623461160601437,1.163304104809001,-0.008057583398336732,-0.001450353078059408,0.07625916463816296
